// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 0770102F
//  ProductCode: MTi-G-710-2A8G0
//  Firmware Version: 1.4.2
//  Hardware Version: 2.1.0
// Device settings: 
//  Filter Profile: General(1.18)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
//  GNSS Platform: Portable
// Coordinate system: ENU
PacketCounter UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid Acc_X Acc_Y Acc_Z Gyr_X Gyr_Y Gyr_Z
29528 35400000 2022 2 2 14 36 35 55 0.076979 0.036424 9.475775 -0.000368 -0.000912 -0.003627
29529 45400000 2022 2 2 14 36 35 55 0.072850 0.024051 9.487877 0.001621 0.001300 -0.001380
29530 55400000 2022 2 2 14 36 35 55 0.075798 0.027344 9.467352 0.001116 0.000229 -0.003126
29531 65400000 2022 2 2 14 36 35 55 0.072542 0.029070 9.489415 0.001434 0.001169 -0.003342
29532 75400000 2022 2 2 14 36 35 55 0.092703 0.015338 9.482314 -0.000258 0.001343 -0.000491
29533 85400000 2022 2 2 14 36 35 55 0.064996 0.027350 9.479819 0.001483 0.000267 -0.003697
29534 95400000 2022 2 2 14 36 35 55 0.070427 0.026045 9.473765 -0.001615 0.001005 -0.002815
29535 105400000 2022 2 2 14 36 35 55 0.073833 0.039025 9.478803 -0.003643 -0.000309 -0.002958
29536 115400000 2022 2 2 14 36 35 55 0.061154 0.026794 9.482434 -0.001457 0.001284 -0.004175
29537 125400000 2022 2 2 14 36 35 55 0.065078 0.024233 9.471804 0.001213 0.000679 -0.002520
29538 135400000 2022 2 2 14 36 35 55 0.065981 0.043890 9.473027 -0.001764 0.000452 -0.004599
29539 145400000 2022 2 2 14 36 35 55 0.066423 0.029844 9.488976 0.001277 0.001377 -0.002666
29540 155400000 2022 2 2 14 36 35 55 0.083965 0.023119 9.473881 -0.001948 -0.004355 -0.004221
29541 165400000 2022 2 2 14 36 35 55 0.066711 0.028092 9.473360 0.001284 -0.000926 -0.001765
29542 175400000 2022 2 2 14 36 35 55 0.058558 0.031146 9.475195 -0.001340 0.000719 -0.001780
29543 185400000 2022 2 2 14 36 35 55 0.065222 0.040810 9.482916 0.000843 -0.001372 -0.003195
29544 195400000 2022 2 2 14 36 35 55 0.076457 0.018739 9.478745 0.002141 -0.000572 -0.004404
29545 205400000 2022 2 2 14 36 35 55 0.067794 0.033737 9.493199 0.001375 -0.002588 -0.004722
29546 215400000 2022 2 2 14 36 35 55 0.065869 0.021089 9.471794 -0.001042 -0.001235 -0.001661
29547 225400000 2022 2 2 14 36 35 55 0.078807 0.019849 9.473441 -0.000156 -0.001115 -0.005978
29548 235400000 2022 2 2 14 36 35 55 0.073836 0.028228 9.490185 0.000037 -0.003119 -0.001008
29549 245400000 2022 2 2 14 36 35 55 0.063620 0.037658 9.474511 -0.002292 -0.000050 0.000006
29550 255400000 2022 2 2 14 36 35 55 0.071495 0.035087 9.463527 -0.001355 -0.001501 -0.004590
29551 265400000 2022 2 2 14 36 35 55 0.074492 0.012547 9.466897 -0.000645 0.001593 -0.003422
29552 275400000 2022 2 2 14 36 35 55 0.076725 0.032268 9.474236 0.000536 -0.003320 -0.003112
29553 285400000 2022 2 2 14 36 35 55 0.066630 0.025743 9.476401 0.000613 -0.000989 -0.002300
29554 295400000 2022 2 2 14 36 35 55 0.070232 0.046249 9.478034 -0.000502 -0.002237 -0.003726
29555 305400000 2022 2 2 14 36 35 55 0.058449 0.014446 9.489222 0.000370 -0.002841 -0.001830
29556 315400000 2022 2 2 14 36 35 55 0.078837 0.034395 9.477689 -0.001856 0.000310 -0.003064
29557 325400000 2022 2 2 14 36 35 55 0.067950 0.024488 9.481738 0.000765 0.001209 -0.004237
29558 335400000 2022 2 2 14 36 35 55 0.062608 0.035775 9.480583 0.000680 -0.002704 -0.000938
29559 345400000 2022 2 2 14 36 35 55 0.062242 0.030060 9.462661 -0.002723 -0.002160 -0.003698
29560 355400000 2022 2 2 14 36 35 55 0.077493 0.039493 9.479981 -0.000791 -0.002759 -0.003228
29561 365400000 2022 2 2 14 36 35 55 0.082580 0.016593 9.484505 0.001006 -0.002754 -0.006329
29562 375400000 2022 2 2 14 36 35 55 0.080198 0.025231 9.485282 0.002015 0.000888 -0.003663
29563 385400000 2022 2 2 14 36 35 55 0.050897 0.030667 9.488073 -0.001770 -0.001300 -0.000916
29564 395400000 2022 2 2 14 36 35 55 0.076299 0.022758 9.485996 -0.001239 0.000937 -0.004138
29565 405400000 2022 2 2 14 36 35 55 0.063126 0.017557 9.482423 0.001341 -0.002099 -0.005222
29566 415400000 2022 2 2 14 36 35 55 0.073010 0.018388 9.476045 0.001020 -0.000293 -0.003694
29567 425400000 2022 2 2 14 36 35 55 0.061066 0.036452 9.468772 0.003166 -0.000965 -0.002939
29568 435400000 2022 2 2 14 36 35 55 0.075770 0.017985 9.475686 0.001698 -0.001769 -0.000257
29569 445400000 2022 2 2 14 36 35 55 0.064417 0.025962 9.461517 0.001583 0.000009 -0.000481
29570 455400000 2022 2 2 14 36 35 55 0.062820 0.035079 9.480209 0.001252 -0.002070 -0.003721
29571 465400000 2022 2 2 14 36 35 55 0.062248 0.014689 9.486972 -0.000345 -0.001440 -0.002871
29572 475400000 2022 2 2 14 36 35 55 0.049475 0.034336 9.483120 0.000139 -0.001366 -0.004087
29573 485400000 2022 2 2 14 36 35 55 0.058330 0.035578 9.477880 0.002994 -0.002671 -0.002716
29574 495400000 2022 2 2 14 36 35 55 0.058997 0.023118 9.469837 -0.000323 -0.000214 -0.005125
29575 505400000 2022 2 2 14 36 35 55 0.070254 0.014708 9.476381 -0.002036 -0.000151 -0.000243
29576 515400000 2022 2 2 14 36 35 55 0.069904 0.012542 9.474087 0.000777 0.001727 -0.002884
29577 525400000 2022 2 2 14 36 35 55 0.066225 0.041117 9.485589 -0.001075 0.000447 -0.002993
29578 535400000 2022 2 2 14 36 35 55 0.068610 0.039285 9.478377 0.000903 -0.000878 -0.005087
29579 545400000 2022 2 2 14 36 35 55 0.073864 0.019517 9.476061 0.001914 -0.000830 -0.000801
29580 555400000 2022 2 2 14 36 35 55 0.063208 0.031178 9.476378 0.000350 0.000192 -0.002166
29581 565400000 2022 2 2 14 36 35 55 0.055085 0.040372 9.489672 -0.000688 0.000268 -0.002346
29582 575400000 2022 2 2 14 36 35 55 0.061822 0.048554 9.479865 -0.000080 -0.001787 -0.003335
29583 585400000 2022 2 2 14 36 35 55 0.070654 0.027456 9.491680 0.000206 -0.000712 -0.001699
29584 595400000 2022 2 2 14 36 35 55 0.056243 0.030925 9.464128 -0.001014 -0.003766 -0.004688
29585 605400000 2022 2 2 14 36 35 55 0.070482 0.031235 9.463126 -0.000750 0.000886 -0.000564
29586 615400000 2022 2 2 14 36 35 55 0.061242 0.033783 9.492755 0.002097 -0.002381 -0.005293
29587 625400000 2022 2 2 14 36 35 55 0.066845 0.020500 9.497706 0.000830 -0.002727 -0.004222
29588 635400000 2022 2 2 14 36 35 55 0.071836 0.027077 9.463122 0.002880 -0.003607 -0.004069
29589 645400000 2022 2 2 14 36 35 55 0.068777 0.035813 9.477978 0.001083 -0.004021 -0.003536
29590 655400000 2022 2 2 14 36 35 55 0.058364 0.027897 9.466802 0.001759 -0.002185 -0.001616
29591 665400000 2022 2 2 14 36 35 55 0.054367 0.040104 9.480907 -0.000079 0.000577 -0.002274
29592 675400000 2022 2 2 14 36 35 55 0.075241 0.021458 9.466939 0.000609 -0.003042 -0.003435
29593 685400000 2022 2 2 14 36 35 55 0.078160 0.023597 9.471922 -0.001316 -0.001300 -0.002519
29594 695400000 2022 2 2 14 36 35 55 0.056289 0.033558 9.475563 -0.001144 -0.000077 -0.002702
29595 705400000 2022 2 2 14 36 35 55 0.066092 0.024979 9.468005 -0.001077 -0.003878 -0.002687
29596 715400000 2022 2 2 14 36 35 55 0.060923 0.026643 9.469109 0.000242 -0.001197 -0.003766
29597 725400000 2022 2 2 14 36 35 55 0.064699 0.029420 9.476772 0.003512 0.000533 -0.003122
29598 735400000 2022 2 2 14 36 35 55 0.063199 0.031549 9.484383 0.002746 -0.002241 -0.005608
29599 745400000 2022 2 2 14 36 35 55 0.056415 0.040137 9.477878 -0.001739 -0.001538 -0.002876
29600 755400000 2022 2 2 14 36 35 55 0.082934 0.026598 9.483026 -0.000277 0.000691 -0.003633
29601 765400000 2022 2 2 14 36 35 55 0.070769 0.026401 9.478720 -0.000770 -0.000494 -0.003627
29602 775400000 2022 2 2 14 36 35 55 0.065118 0.032971 9.498499 0.002966 0.002204 -0.001203
29603 785400000 2022 2 2 14 36 35 55 0.072040 0.006617 9.479801 0.000923 0.001271 -0.002845
29604 795400000 2022 2 2 14 36 35 55 0.076524 0.029090 9.478409 0.001633 -0.001173 -0.000799
29605 805400000 2022 2 2 14 36 35 55 0.068136 0.037304 9.483693 0.002024 0.000369 -0.004125
29606 815400000 2022 2 2 14 36 35 55 0.068740 0.039387 9.471520 0.001334 -0.001377 -0.002406
29607 825400000 2022 2 2 14 36 35 55 0.079120 0.018443 9.477250 -0.002154 -0.000003 -0.002385
29608 835400000 2022 2 2 14 36 35 55 0.068412 0.024901 9.490882 0.002496 -0.001454 -0.001082
29609 845400000 2022 2 2 14 36 35 55 0.067964 0.023850 9.479449 0.002046 0.000530 -0.000552
29610 855400000 2022 2 2 14 36 35 55 0.074998 0.029867 9.478395 -0.000883 -0.001124 -0.002843
29611 865400000 2022 2 2 14 36 35 55 0.062358 0.016831 9.474799 0.000151 -0.000684 -0.000450
29612 875400000 2022 2 2 14 36 35 55 0.066433 0.036262 9.483673 0.002573 0.002865 -0.001203
29613 885400000 2022 2 2 14 36 35 55 0.073350 0.011667 9.481742 0.001568 -0.000805 -0.006799
29614 895400000 2022 2 2 14 36 35 55 0.061687 0.028487 9.470645 -0.001152 -0.000047 -0.001989
29615 905400000 2022 2 2 14 36 35 55 0.058627 0.014953 9.465612 -0.000334 -0.001472 -0.003666
29616 915400000 2022 2 2 14 36 35 55 0.062645 0.026553 9.462267 -0.000656 -0.002130 -0.003289
29617 925400000 2022 2 2 14 36 35 55 0.062898 0.034804 9.463067 0.000992 0.000683 -0.002327
29618 935400000 2022 2 2 14 36 35 55 0.080283 0.035861 9.468951 0.002009 -0.003259 -0.000919
29619 945400000 2022 2 2 14 36 35 55 0.073198 0.032276 9.472294 -0.001136 -0.000593 -0.003044
29620 955400000 2022 2 2 14 36 35 55 0.066648 0.028386 9.472597 -0.000918 0.000482 -0.001550
29621 965400000 2022 2 2 14 36 35 55 0.070970 0.041388 9.472315 0.004131 -0.001135 -0.003136
29622 975400000 2022 2 2 14 36 35 55 0.073470 0.019900 9.476437 0.001706 -0.000294 -0.001789
29623 985400000 2022 2 2 14 36 35 55 0.069042 0.042131 9.475342 0.003076 -0.001031 -0.001926
29624 995400000 2022 2 2 14 36 35 55 0.063974 0.026810 9.487802 0.000494 0.002399 -0.003733
29625 5400000 2022 2 2 14 36 36 55 0.064346 0.044430 9.481398 0.001414 0.001003 -0.004582
29626 15400000 2022 2 2 14 36 36 55 0.070396 0.022906 9.476416 -0.000511 -0.000137 -0.004652
29627 25400000 2022 2 2 14 36 36 55 0.082993 0.030042 9.481520 -0.000446 -0.001709 -0.003216
29628 35400000 2022 2 2 14 36 36 55 0.078603 0.018061 9.489046 -0.000900 -0.000209 -0.002475
29629 45400000 2022 2 2 14 36 36 55 0.058205 0.026569 9.467940 -0.000779 -0.000116 -0.000831
29630 55400000 2022 2 2 14 36 36 55 0.074281 0.029789 9.483719 -0.000851 -0.001529 -0.004968
29631 65400000 2022 2 2 14 36 36 55 0.083682 0.019632 9.487958 0.000788 -0.001685 -0.001856
29632 75400000 2022 2 2 14 36 36 55 0.071480 0.016245 9.485166 -0.000867 -0.002162 -0.003573
29633 85400000 2022 2 2 14 36 36 55 0.066719 0.020225 9.481329 -0.000673 0.001351 -0.001554
29634 95400000 2022 2 2 14 36 36 55 0.065664 0.032375 9.469557 0.000281 -0.001964 -0.001074
29635 105400000 2022 2 2 14 36 36 55 0.058938 0.031475 9.487392 0.000396 -0.001992 -0.004250
29636 115400000 2022 2 2 14 36 36 55 0.056685 0.037051 9.480915 0.001594 -0.000741 -0.003681
29637 125400000 2022 2 2 14 36 36 55 0.056166 0.044949 9.467234 0.001708 -0.001241 -0.001073
29638 135400000 2022 2 2 14 36 36 55 0.063148 0.034274 9.476015 -0.000775 -0.000593 -0.003367
29639 145400000 2022 2 2 14 36 36 55 0.069343 0.029241 9.473772 0.001223 0.000436 -0.001009
29640 155400000 2022 2 2 14 36 36 55 0.067842 0.037359 9.472640 -0.000412 0.000278 -0.004329
29641 165400000 2022 2 2 14 36 36 55 0.066761 0.035771 9.470722 -0.000098 0.000130 -0.001224
29642 175400000 2022 2 2 14 36 36 55 0.068029 0.018339 9.479046 0.000685 -0.000182 -0.003041
29643 185400000 2022 2 2 14 36 36 55 0.068142 0.028371 9.480609 0.000667 -0.001958 -0.003212
29644 195400000 2022 2 2 14 36 36 55 0.066971 0.027247 9.480594 0.000557 -0.000469 -0.001254
29645 205400000 2022 2 2 14 36 36 55 0.081774 0.032655 9.473136 0.000779 -0.003591 -0.005098
29646 215400000 2022 2 2 14 36 36 55 0.080793 0.032898 9.486082 0.000923 -0.002202 -0.003533
29647 225400000 2022 2 2 14 36 36 55 0.061614 0.032164 9.480564 -0.001645 0.000244 -0.003264
29648 235400000 2022 2 2 14 36 36 55 0.066688 0.030373 9.476796 0.000580 -0.001613 -0.002432
29649 245400000 2022 2 2 14 36 36 55 0.061260 0.024615 9.474439 0.001490 -0.001786 -0.003282
29650 255400000 2022 2 2 14 36 36 55 0.051835 0.038706 9.476687 0.000809 -0.000183 -0.004184
29651 265400000 2022 2 2 14 36 36 55 0.072083 0.024669 9.466539 0.001115 -0.001957 -0.004461
29652 275400000 2022 2 2 14 36 36 55 0.074461 0.040563 9.472722 0.003661 -0.001475 -0.004884
29653 285400000 2022 2 2 14 36 36 55 0.086047 0.027191 9.476206 0.001407 0.000522 -0.006293
29654 295400000 2022 2 2 14 36 36 55 0.080635 0.030688 9.483026 0.003577 0.001168 -0.003038
29655 305400000 2022 2 2 14 36 36 55 0.070748 0.021836 9.479467 0.002014 -0.000013 -0.003430
29656 315400000 2022 2 2 14 36 36 55 0.076177 0.033303 9.486421 0.001094 -0.001645 -0.003318
29657 325400000 2022 2 2 14 36 36 55 0.091965 0.021723 9.470531 0.001577 -0.002666 -0.001419
29658 335400000 2022 2 2 14 36 36 55 0.077217 0.012211 9.476064 0.001632 -0.000707 -0.004001
29659 345400000 2022 2 2 14 36 36 55 0.063938 0.031163 9.474113 -0.000535 0.000554 -0.003300
29660 355400000 2022 2 2 14 36 36 55 0.075738 0.028688 9.480305 -0.000572 -0.001427 -0.004432
29661 365400000 2022 2 2 14 36 36 55 0.056144 0.041247 9.489688 0.002250 0.002288 -0.003801
29662 375400000 2022 2 2 14 36 36 55 0.051119 0.046045 9.471759 0.000181 0.001317 -0.003549
29663 385400000 2022 2 2 14 36 36 55 0.071165 0.022791 9.464620 0.002722 0.000674 -0.000541
29664 395400000 2022 2 2 14 36 36 55 0.070616 0.035977 9.467337 0.001460 -0.000260 -0.002037
29665 405400000 2022 2 2 14 36 36 55 0.076079 0.019341 9.477985 -0.000936 -0.001088 -0.001971
29666 415400000 2022 2 2 14 36 36 55 0.065151 0.027228 9.472576 -0.001918 -0.001289 -0.003010
29667 425400000 2022 2 2 14 36 36 55 0.066992 0.024656 9.472201 0.000988 -0.000984 -0.003717
29668 435400000 2022 2 2 14 36 36 55 0.068465 0.032245 9.484057 0.001154 0.000261 -0.000973
29669 445400000 2022 2 2 14 36 36 55 0.058612 0.026509 9.477088 -0.000792 -0.001673 -0.004110
29670 455400000 2022 2 2 14 36 36 55 0.058726 0.046669 9.477165 0.000617 0.000201 -0.003330
29671 465400000 2022 2 2 14 36 36 55 0.077266 0.025789 9.481449 0.004172 -0.002249 -0.002594
29672 475400000 2022 2 2 14 36 36 55 0.065997 0.033808 9.476797 -0.000399 -0.003072 -0.003175
29673 485400000 2022 2 2 14 36 36 55 0.060566 0.034002 9.475608 0.000076 -0.001434 -0.002397
29674 495400000 2022 2 2 14 36 36 55 0.072619 0.017280 9.473756 0.001769 0.000093 -0.003789
29675 505400000 2022 2 2 14 36 36 55 0.067379 0.036810 9.481775 -0.000833 -0.000145 -0.002191
29676 515400000 2022 2 2 14 36 36 55 0.057232 0.035453 9.478244 -0.001251 -0.002408 -0.001646
29677 525400000 2022 2 2 14 36 36 55 0.072472 0.035327 9.477631 -0.000073 -0.001682 -0.001645
29678 535400000 2022 2 2 14 36 36 55 0.066759 0.031620 9.469943 -0.000105 -0.002095 -0.004108
29679 545400000 2022 2 2 14 36 36 55 0.059858 0.019951 9.482783 0.002556 0.000607 -0.001647
29680 555400000 2022 2 2 14 36 36 55 0.058275 0.042414 9.479809 0.000453 -0.000107 -0.004399
29681 565400000 2022 2 2 14 36 36 55 0.082854 0.024186 9.494824 -0.002130 -0.001564 -0.003296
29682 575400000 2022 2 2 14 36 36 55 0.069617 0.034488 9.489408 0.001419 -0.000773 -0.003860
29683 585400000 2022 2 2 14 36 36 55 0.057230 0.037532 9.480162 0.000452 -0.003836 -0.004668
29684 595400000 2022 2 2 14 36 36 55 0.064761 0.045792 9.485597 0.000852 0.000095 -0.002364
29685 605400000 2022 2 2 14 36 36 55 0.061971 0.047167 9.466909 -0.000895 -0.001680 -0.001898
29686 615400000 2022 2 2 14 36 36 55 0.062314 0.033881 9.460389 0.004429 -0.000997 -0.003885
29687 625400000 2022 2 2 14 36 36 55 0.063125 0.021140 9.483199 0.001986 -0.002794 -0.005098
29688 635400000 2022 2 2 14 36 36 55 0.077904 0.028656 9.475368 -0.000415 -0.003631 -0.001746
29689 645400000 2022 2 2 14 36 36 55 0.064109 0.020335 9.487776 0.003954 0.000087 -0.003961
29690 655400000 2022 2 2 14 36 36 55 0.060887 0.038927 9.488575 0.000747 -0.001720 -0.001467
29691 665400000 2022 2 2 14 36 36 55 0.085950 0.014818 9.492910 -0.001841 -0.002289 -0.005713
29692 675400000 2022 2 2 14 36 36 55 0.064260 0.028458 9.489334 0.001630 -0.002382 -0.002887
29693 685400000 2022 2 2 14 36 36 55 0.074358 0.038981 9.477284 0.003818 -0.000929 -0.001137
29694 695400000 2022 2 2 14 36 36 55 0.063615 0.038603 9.480986 0.001534 -0.000328 -0.002039
29695 705400000 2022 2 2 14 36 36 55 0.069126 0.028946 9.490138 -0.000794 0.000693 -0.002872
29696 715400000 2022 2 2 14 36 36 55 0.076871 0.010044 9.476052 -0.002269 -0.002543 -0.002861
29697 725400000 2022 2 2 14 36 36 55 0.088656 0.017296 9.481523 0.000489 0.000338 -0.002221
29698 735400000 2022 2 2 14 36 36 55 0.072722 0.016496 9.463090 -0.000490 -0.000773 -0.003185
29699 745400000 2022 2 2 14 36 36 55 0.078260 0.011422 9.485970 -0.001562 -0.001291 -0.003183
29700 755400000 2022 2 2 14 36 36 55 0.050230 0.037486 9.474379 -0.000450 0.000371 -0.001548
29701 765400000 2022 2 2 14 36 36 55 0.078881 0.028712 9.473477 -0.000097 -0.001583 0.000065
29702 775400000 2022 2 2 14 36 36 55 0.068228 0.031187 9.478339 0.000723 -0.002940 -0.001600
29703 785400000 2022 2 2 14 36 36 55 0.066110 0.032802 9.462325 -0.001399 -0.001888 -0.001471
29704 795400000 2022 2 2 14 36 36 55 0.071289 0.032193 9.482943 0.000295 -0.004155 -0.001209
29705 805300000 2022 2 2 14 36 36 55 0.072773 0.019528 9.472242 0.000424 -0.001574 -0.004177
29706 815300000 2022 2 2 14 36 36 55 0.089035 0.011106 9.479218 -0.000419 -0.001191 -0.002895
29707 825300000 2022 2 2 14 36 36 55 0.064692 0.028153 9.469533 -0.000200 0.000555 -0.004082
29708 835300000 2022 2 2 14 36 36 55 0.071038 0.033831 9.476465 -0.000453 -0.002515 -0.002144
29709 845300000 2022 2 2 14 36 36 55 0.070586 0.039154 9.477247 -0.001564 -0.000801 -0.003118
29710 855300000 2022 2 2 14 36 36 55 0.067795 0.029926 9.485942 -0.000289 -0.002265 -0.003966
29711 865300000 2022 2 2 14 36 36 55 0.064766 0.034339 9.473744 0.001830 -0.000773 -0.005179
29712 875300000 2022 2 2 14 36 36 55 0.061499 0.022726 9.476336 0.001396 0.000896 -0.003327
29713 885300000 2022 2 2 14 36 36 55 0.063190 0.031625 9.484385 0.001847 -0.001859 -0.003210
29714 895300000 2022 2 2 14 36 36 55 0.067760 0.036545 9.478356 0.000047 -0.000212 -0.003365
29715 905300000 2022 2 2 14 36 36 55 0.063581 0.039320 9.485180 0.001837 -0.000696 -0.003475
29716 915300000 2022 2 2 14 36 36 55 0.059674 0.024630 9.476331 0.000509 -0.000706 -0.003955
29717 925300000 2022 2 2 14 36 36 55 0.067924 0.023735 9.472212 -0.000850 -0.003737 -0.002195
29718 935300000 2022 2 2 14 36 36 55 0.074712 0.029880 9.469633 -0.002430 -0.001114 -0.003569
29719 945300000 2022 2 2 14 36 36 55 0.070087 0.040591 9.469250 0.002325 0.001441 -0.001711
29720 955300000 2022 2 2 14 36 36 55 0.072326 0.037932 9.481451 -0.001994 0.000662 -0.002573
29721 965300000 2022 2 2 14 36 36 55 0.058178 0.036591 9.480548 -0.001055 0.000028 -0.002679
29722 975300000 2022 2 2 14 36 36 55 0.077180 0.019849 9.496655 -0.001788 -0.002509 -0.002777
29723 985300000 2022 2 2 14 36 36 55 0.058903 0.036437 9.490069 -0.000874 0.000589 -0.003184
29724 995300000 2022 2 2 14 36 36 55 0.065169 0.019038 9.477882 -0.001540 -0.004118 -0.001520
29725 5300000 2022 2 2 14 36 37 55 0.078625 0.021079 9.498581 -0.001060 -0.002231 -0.003848
29726 15300000 2022 2 2 14 36 37 55 0.065105 0.034271 9.476415 0.000057 -0.000533 -0.002531
29727 25300000 2022 2 2 14 36 37 55 0.072456 0.039257 9.476888 0.001961 -0.001060 -0.002487
29728 35300000 2022 2 2 14 36 37 55 0.062439 0.032359 9.473335 0.000208 -0.000047 -0.003317
29729 45300000 2022 2 2 14 36 37 55 0.082532 0.013800 9.478784 -0.002315 -0.000212 -0.002147
29730 55300000 2022 2 2 14 36 37 55 0.061525 0.023454 9.476339 0.000536 0.000516 -0.004176
29731 65300000 2022 2 2 14 36 37 55 0.068825 0.012765 9.481694 -0.000685 -0.001608 -0.002670
29732 75300000 2022 2 2 14 36 37 55 0.072058 0.029516 9.473414 -0.000957 0.000035 -0.004462
29733 85300000 2022 2 2 14 36 37 55 0.057823 0.016392 9.461800 0.003097 -0.000758 -0.001985
29734 95300000 2022 2 2 14 36 37 55 0.075993 0.019401 9.482553 0.001363 -0.000437 -0.001310
29735 105300000 2022 2 2 14 36 37 55 0.060721 0.025827 9.481670 0.001958 -0.000086 -0.002847
29736 115300000 2022 2 2 14 36 37 55 0.045201 0.024367 9.476564 0.000260 -0.000771 -0.004207
29737 125300000 2022 2 2 14 36 37 55 0.068457 0.038300 9.495886 0.000428 -0.000117 -0.001139
29738 135300000 2022 2 2 14 36 37 55 0.068220 0.038532 9.479888 0.001402 -0.001160 -0.003633
29739 145300000 2022 2 2 14 36 37 55 0.064665 0.015349 9.472910 0.001645 -0.002281 -0.002410
29740 155300000 2022 2 2 14 36 37 55 0.087253 0.007714 9.474235 0.000833 -0.002903 -0.003052
29741 165300000 2022 2 2 14 36 37 55 0.063655 0.030192 9.471437 0.003114 -0.000437 -0.003451
29742 175300000 2022 2 2 14 36 37 55 0.056640 0.017155 9.460653 0.001264 0.001133 -0.002889
29743 185300000 2022 2 2 14 36 37 55 0.068654 0.018880 9.463057 0.000240 0.000051 -0.000710
29744 195300000 2022 2 2 14 36 37 55 0.068849 0.022235 9.469545 -0.001513 0.000871 -0.003824
29745 205300000 2022 2 2 14 36 37 55 0.071838 0.028232 9.495113 0.000206 -0.001612 -0.002419
29746 215300000 2022 2 2 14 36 37 55 0.071632 0.020349 9.459666 -0.000969 0.000791 -0.001606
29747 225300000 2022 2 2 14 36 37 55 0.064528 0.040371 9.477573 -0.002630 -0.001807 -0.004030
29748 235300000 2022 2 2 14 36 37 55 0.069282 0.022214 9.483265 0.001678 -0.002769 -0.002090
29749 245300000 2022 2 2 14 36 37 55 0.062099 0.033929 9.468766 -0.000977 0.000897 -0.000900
29750 255300000 2022 2 2 14 36 37 55 0.059505 0.031238 9.477113 0.001981 -0.003012 -0.003013
29751 265300000 2022 2 2 14 36 37 55 0.066972 0.024208 9.473724 0.000426 0.000236 -0.003674
29752 275300000 2022 2 2 14 36 37 55 0.065992 0.037099 9.477576 0.002586 -0.001967 -0.003301
29753 285300000 2022 2 2 14 36 37 55 0.081469 0.029897 9.486837 0.002590 0.000471 -0.002454
29754 295300000 2022 2 2 14 36 37 55 0.075546 0.010499 9.481372 0.000038 0.000023 -0.001607
29755 305300000 2022 2 2 14 36 37 55 0.071029 0.034813 9.471526 0.003474 -0.002418 -0.004977
29756 315300000 2022 2 2 14 36 37 55 0.079720 0.017745 9.495916 0.003486 -0.000502 -0.004590
29757 325300000 2022 2 2 14 36 37 55 0.076887 0.033343 9.481095 0.000585 -0.000772 -0.004242
29758 335300000 2022 2 2 14 36 37 55 0.065964 0.034051 9.471855 0.001716 -0.000257 -0.003493
29759 345300000 2022 2 2 14 36 37 55 0.058485 0.039246 9.486656 0.000613 0.000581 -0.001857
29760 355300000 2022 2 2 14 36 37 55 0.054999 0.038369 9.491569 -0.000830 0.000171 -0.003643
29761 365300000 2022 2 2 14 36 37 55 0.075786 0.021593 9.483703 -0.000955 -0.002660 -0.000703
29762 375300000 2022 2 2 14 36 37 55 0.067160 0.026844 9.467645 -0.001717 -0.002200 -0.002672
29763 385300000 2022 2 2 14 36 37 55 0.086019 0.019491 9.484172 -0.001774 -0.001328 -0.001749
29764 395300000 2022 2 2 14 36 37 55 0.065242 0.038742 9.493948 -0.000161 0.003376 -0.004547
29765 405300000 2022 2 2 14 36 37 55 0.078483 0.026044 9.472320 -0.001175 -0.000742 -0.001033
29766 415300000 2022 2 2 14 36 37 55 0.074255 0.037263 9.483745 0.000550 0.000407 -0.002462
29767 425300000 2022 2 2 14 36 37 55 0.078300 0.027380 9.493649 0.000175 -0.002091 -0.005055
29768 435300000 2022 2 2 14 36 37 55 0.075269 0.011231 9.481754 -0.000205 -0.001965 -0.000952
29769 445300000 2022 2 2 14 36 37 55 0.049139 0.042140 9.480863 0.000327 -0.001165 -0.000958
29770 455300000 2022 2 2 14 36 37 55 0.054978 0.042080 9.473304 -0.000678 -0.001825 -0.000562
29771 465300000 2022 2 2 14 36 37 55 0.057122 0.032229 9.477470 -0.003708 -0.001492 -0.004075
29772 475300000 2022 2 2 14 36 37 55 0.055921 0.034013 9.489279 -0.002464 -0.002437 -0.003104
29773 485300000 2022 2 2 14 36 37 55 0.059067 0.023576 9.464507 0.000095 -0.001609 -0.004632
29774 495300000 2022 2 2 14 36 37 55 0.071524 0.017532 9.477555 0.001896 -0.002998 -0.007119
29775 505300000 2022 2 2 14 36 37 55 0.064019 0.040071 9.481380 0.001748 -0.001235 -0.002705
29776 515300000 2022 2 2 14 36 37 55 0.077750 0.024165 9.475734 0.001735 -0.003265 -0.000658
29777 525300000 2022 2 2 14 36 37 55 0.069229 0.025501 9.487465 -0.001483 -0.002656 -0.001384
29778 535300000 2022 2 2 14 36 37 55 0.062883 0.031212 9.472570 -0.000149 -0.001682 -0.002421
29779 545300000 2022 2 2 14 36 37 55 0.064225 0.039714 9.469194 -0.000633 -0.003170 -0.005375
